P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST,P_PERIOD,P_FLUX,P_TEMP_EQUIL,S_MASS,S_RADIUS,S_TEMPERATURE,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,P_HABITABLE
2.56709,7.1159697,0.23554183,37.814451,37.326065,629.72069,1.22,1.31,6058,2.0708484,1.0617337,2.4845333,0
17.07283,1000,0.036474679,2.4957796,929.40336,1406.6821,1.04,1.06,5920,1.2364803,0.82735352,1.9422151,0
5.23507,23.859943,0.46192945,124.41984,2.2133983,310.74905,0.85,0.81,5324,0.47229231,0.52942713,1.2647158,0
1.60303,3.1991632,0.020559465,1.2195683,623.96636,1273.3131,0.78,0.73,4848,0.26374535,0.40507364,0.98547739,0
2.58951,7.2218056,0.031824356,2.0538798,1084.2216,1461.9228,1.02,1.03,5830,1.0980884,0.78394894,1.8444522,0
1.6815,3.4695604,0.031133083,2.6130209,87.207301,778.54393,0.59,0.57,4128,0.084527322,0.23510381,0.59130604,0
2.04022,4.8178725,0.017207066,0.92785982,991.70979,1429.6873,0.79,0.75,4913,0.29362852,0.42616095,1.0339837,0
2.47741,6.6990733,0.14031738,19.807922,36.506816,626.23653,0.94,0.91,5579,0.71878148,0.64379817,1.5253345,0
1.17705,1.7431784,0.032439869,2.3432319,300.62127,1060.8399,0.83,0.77,4940,0.31635732,0.44179825,1.070742,0
1.70392,3.5484667,0.071229248,6.9113442,267.4911,1030.3203,1.01,1.2,5695,1.3571444,0.87861631,2.0746868,0
7.14077,40.417568,1.1278915,394.62449,2.5529688,322.03738,1.23,1.64,6059,3.2477318,1.329551,3.1111772,0
1.78239,3.8303511,0.074339525,7.1930388,238.51003,1001.2017,1.06,1.09,5932,1.3180935,0.8535979,2.003246,0
1.6815,3.4695604,0.078431478,8.5069966,93.180432,791.54587,0.89,0.85,5455,0.57319912,0.57902267,1.3771666,0
2.54467,7.010777,0.26205301,44.93098,24.3078,565.69367,1.19,1.16,6100,1.6692599,0.95080191,2.2229388,0
1.69271,3.5089223,0.079395036,7.1689246,555.21379,1236.6875,1.3,1.55,6350,3.49983,1.3560716,3.1553183,0
16.72532,1000,0.034287841,2.1446328,1791.7961,1657.5516,1.17,1.27,6179,2.1065359,1.0629737,2.4811727,0
8.35145,52.728897,0.078291807,7.8866311,179.76035,932.86411,1.03,1.03,5835,1.1018603,0.7850568,1.846822,0
9.3043,63.344982,0.077385577,8.0276806,121.45209,845.75809,0.96,0.93,5535,0.72731919,0.64926352,1.5403436,0
6.80447,37.239185,0.37803155,85.351294,6.8251023,411.78659,0.99,0.99,5773,0.97536073,0.74138516,1.7469129,0
4.86514,21.068495,0.34673161,76.13602,6.3023207,403.66401,0.96,0.91,5653,0.7576827,0.6581283,1.5558992,0
3.09396,9.7696781,0.136092,20.381776,18.214607,526.31998,0.81,0.77,5020,0.3373533,0.45450112,1.0980046,0
3.23969,10.563725,0.058746106,5.1013794,338.37895,1092.6869,1.04,1.06,5836,1.1677813,0.8081506,1.9011009,0
2.27563,5.7992597,0.045759915,3.9496314,168.90428,918.44906,0.82,0.78,5047,0.35368046,0.46476041,1.1216009,0
2.20837,5.5112567,0.040279868,3.1486645,315.17915,1073.4561,0.88,0.84,5333,0.51136801,0.55062325,1.3149431,0
2.90339,8.7701168,0.12048042,15.594619,57.900784,702.77454,0.96,0.95,5678,0.8404607,0.69212293,1.6351004,0
2.39894,6.3428164,0.063407696,5.8337609,244.27787,1007.2005,1,1,5754,0.98212796,0.74480145,1.7558572,0
2.48862,6.7506189,0.11180495,14.163993,58.393305,704.2643,0.93,0.92,5570,0.7299365,0.64911427,1.5383467,0
1.62545,3.2754986,0.033760022,2.6170325,201.90173,960.35083,0.75,0.71,4751,0.23011528,0.37994392,0.928176,0
4.64094,19.446737,0.53781553,150.24213,2.4180059,317.69417,0.92,0.91,5541,0.69939743,0.63645858,1.509686,0
2.05143,4.8629026,0.056086812,5.0325179,224.09738,985.72122,0.93,0.89,5614,0.70494996,0.6362715,1.5059341,0
3.60962,12.69235,0.22815354,40.428776,15.987274,509.43469,0.97,0.95,5664,0.83220215,0.68928527,1.6290448,0
13.49684,324.18456,0.481,114.73635,12.62336,480.10149,1.1,1.82,5600,2.9186602,1.2957196,3.0679914,0
6.14308,6.3565601,0.676,191.2318,6.3917631,404.97305,1.1,1.82,5600,2.9186602,1.2957196,3.0679914,0
2.78008,8.1471405,0.15112422,21.358762,48.031012,670.69542,1.01,1.02,5857,1.0969577,0.78226574,1.8392281,0
3.74414,13.505821,0.15928289,22.045902,59.20211,706.69042,1.11,1.14,5993,1.5020191,0.90782609,2.1274688,0
1.99538,4.6394796,0.037398766,2.5788551,906.60568,1397.9754,1.05,1.08,5902,1.2680401,0.83876351,1.9698612,0
3.75535,13.574546,0.15514072,20.553384,86.618999,777.22757,1.18,1.27,6163,2.0848017,1.0585054,2.4715329,0
3.94592,14.764686,0.23578801,40.068673,27.026393,580.88736,1.09,1.13,6020,1.5025589,0.90649386,2.1230463,0
2.90339,8.7701168,0.18179322,27.50738,42.090225,648.9186,1.06,1.11,5958,1.3910303,0.87550872,2.0534005,0
1.43488,2.6505029,0.054353385,5.1443801,117.87426,839.45932,0.81,0.77,5060,0.3482348,0.46087508,1.1116619,0
2.11869,5.1366839,0.12945327,18.458471,26.872362,580.05793,0.85,0.81,5261,0.45033105,0.5187282,1.2418919,0
1.92812,4.3771005,0.15983645,25.942203,13.459186,487.97728,0.81,0.77,5044,0.34385109,0.45832375,1.1061969,0
2.56709,7.1159697,0.20421252,33.385594,25.15582,570.56421,1.02,1.02,5792,1.0490669,0.76800935,1.8087363,0
2.65677,7.5431552,0.086664151,7.7146897,754.66101,1335.3124,1.46,1.74,6761,5.6680136,1.685781,3.8997029,0
1.78239,3.8303511,0.053929388,4.4444802,462.13318,1181.2361,1.06,1.09,5961,1.3440584,0.8604424,2.0179222,0
1.2331,2.0491991,0.047519542,3.9895397,270.04517,1032.771,0.9,0.87,5476,0.60979086,0.59650787,1.4178006,0
1.78239,3.8303511,0.11021444,12.984956,122.61244,847.77098,1.06,1.09,6116,1.4894007,0.89724281,2.0970149,0
1.2331,2.0491991,0.062428836,5.6991951,216.68997,977.47265,1,0.94,5715,0.84451874,0.69226722,1.6337487,0
2.49983,6.8023267,0.14381116,18.114729,115.68884,835.54102,1.21,1.35,6187,2.3926361,1.1323098,2.6425973,0
1.52456,2.9378483,0.068469646,6.2414637,355.59704,1106.3294,1.1,1.16,6098,1.6670718,0.95029449,2.2218465,0
1.83844,4.0370889,0.15491548,20.422288,91.445689,787.83581,1.19,1.29,6194,2.1945873,1.0839736,2.5294415,0
1.13221,1.5166428,0.080419696,7.6384602,339.3345,1093.4575,1.19,1.29,6194,2.1945873,1.0839736,2.5294415,0
1.75997,3.74891,0.33115999,70.697906,7.8836882,426.9011,0.97,0.9,5875,0.86457993,0.69372586,1.6303216,0
1.08737,1.3121437,0.049287373,3.744439,727.63538,1323.1935,1.14,1.25,5961,1.7676047,0.98674588,2.3141309,0
8.88953,58.625641,0.28325751,52.758756,17.919174,524.17271,1.09,1.13,5954,1.4377417,0.89030438,2.0882984,0
6.41212,33.6674,0.28307861,53.449456,15.37511,504.48641,1.06,1.07,5887,1.2320614,0.82753254,1.9442013,0
2.81371,8.3151703,0.10204134,13.752107,22.650525,555.7948,0.75,0.72,4747,0.23584711,0.38471068,0.93998391,0
3.0267,9.4118347,0.067014665,6.3385576,224.34235,985.99049,1,0.99,5820,1.0075137,0.7513755,1.7682698,0
2.78008,8.1471405,0.085558257,9.803224,87.15356,778.42396,0.87,0.85,5603,0.63798283,0.60568603,1.4340096,0
1.53577,2.9746177,0.033720767,2.8062423,101.6428,808.93582,0.65,0.61,4315,0.11557703,0.27350404,0.68165255,0
2.53346,6.9584217,0.50848271,144.5474,1.7430493,292.73343,0.84,0.81,5262,0.45067354,0.51889777,1.2422538,0
2.38773,6.2925768,0.079351317,8.0472642,178.89613,931.74087,1.03,1.04,5839,1.126443,0.79357383,1.8666673,0
1.49093,2.8286707,0.055157335,5.8706191,36.003921,624.06864,0.65,0.62,4223,0.10953587,0.26696502,0.66832284,0
2.67919,7.651547,0.13684214,19.178913,38.82684,635.95725,0.93,0.91,5595,0.72706258,0.64689238,1.5319326,0
8.2954,43.399414,0.143,19.23891,44.964836,659.26596,1.02,0.96,5774,0.91777924,0.71912481,1.6944161,0
8.08241,29.901259,0.227,38.9853,17.85093,523.23267,1.02,0.96,5774,0.91777924,0.71912481,1.6944161,0
1.63666,3.3139434,0.0273,1.592851,1231.4391,1509.2047,1.02,0.96,5774,0.91777924,0.71912481,1.6944161,0
1.32278,2.3086002,0.12334766,14.44912,115.87871,835.88363,1.2,1.2,6080,1.7630534,0.97834237,2.2883019,0
2.08506,4.999023,0.065853683,6.9913086,60.217039,709.69992,0.78,0.73,4836,0.26114369,0.40328334,0.9816176,0
1.36762,2.4430315,0.03795618,3.5174944,61.921301,714.66897,0.59,0.57,4184,0.089208258,0.24117725,0.60491598,0
2.54467,7.010777,0.22538182,40.109955,15.512719,505.61144,0.95,0.93,5647,0.78799905,0.67140331,1.5875573,0
2.00659,4.6838183,0.092306741,10.350772,103.12648,811.87181,0.98,0.97,5682,0.87869273,0.70752213,1.6712911,0
2.53346,6.9584217,0.30746136,62.922856,9.2951399,444.84518,0.98,0.97,5682,0.87869273,0.70752213,1.6712911,0
1.77118,3.7895405,0.042969481,3.0216686,1091.7201,1464.4439,1.16,1.25,6160,2.0157261,1.0410121,2.430834,0
1.41246,2.5805743,0.056861248,5.0827465,182.28103,936.11732,0.95,0.86,5461,0.58935131,0.58692484,1.3956922,0
2.10748,5.0906262,0.23989526,41.697998,21.48596,548.5088,1.06,1.02,6035,1.2365113,0.82158102,1.9235325,0
1.19947,1.8651456,0.12675539,15.866218,147.61863,888.03524,1.08,1.38,6106,2.3717779,1.1329379,2.6484308,0
1.22189,1.9931486,0.024631043,1.3405975,2357.9205,1775.3223,1.11,1.12,5973,1.4305227,0.88703811,2.0797122,0
1.46851,2.7568324,0.11938028,13.932903,136.41548,870.68452,1.17,1.23,6154,1.9441458,1.0227348,2.3884449,0
15.32407,257.44068,0.0731,6.24658,2852.204,1861.8301,1.31,6.3,4550,15.241066,3.1164187,7.6817611,0
0.81833,0.47370976,0.03750679,2.364369,2158.7559,1736.584,1.26,1.5,6230,3.0368501,1.2723478,2.966946,0
2.60072,7.2749643,0.16058005,20.310501,192.01935,948.37732,1.34,1.99,6112,4.9514019,1.6363426,3.8247415,0
2.8025,8.2590046,0.037204455,2.5347563,1032.2159,1444.0677,1.07,1.11,5998,1.4287638,0.88514133,2.0740705,0
2.06264,4.9081044,0.079388176,10.296725,25.527982,572.66288,0.63,0.61,4687,0.16088966,0.3185255,0.78031769,0
1.37883,2.4771268,0.054313886,4.4096655,479.16527,1191.9725,1.1,1.15,5877,1.4135367,0.88692345,2.0842506,0
1.50214,2.8648744,0.057626442,4.594896,746.08502,1331.5025,1.21,1.38,6173,2.4776042,1.1532209,2.6921473,0
1.75997,3.74891,0.18797045,32.29688,12.619868,480.18503,0.85,0.81,5248,0.44589642,0.51652449,1.2371888,0
1.9057,4.2910395,0.037533371,2.9704144,316.5459,1074.6179,0.8,0.76,5418,0.44593528,0.51177941,1.2186982,0
1.73755,3.6681895,0.058077681,4.8538693,455.79839,1177.1671,1.11,1.14,6028,1.5374157,0.91650037,2.1460975,0
2.25321,5.702589,0.10167474,11.046034,177.19473,929.51758,1.15,1.21,6113,1.8317954,0.99522701,2.3261671,0
2.42136,6.4437871,0.06576585,6.531927,127.5456,856.17251,0.89,0.85,5403,0.55165349,0.56969704,1.3572882,0
3.80019,13.850876,0.40771685,100.82741,3.3185552,343.86041,0.89,0.85,5403,0.55165349,0.56969704,1.3572882,0
2.86976,8.5983448,0.26368517,51.300634,10.974538,463.70467,0.93,0.91,5663,0.76305822,0.66006864,1.5600393,0
1.42367,2.6154425,0.018437273,0.93846683,2357.7608,1775.2922,0.95,0.93,5671,0.80148082,0.67616272,1.5977126,0
1.37883,2.4771268,0.073664647,6.9336648,337.00682,1091.5775,1.11,1.26,5988,1.8287608,1.0020189,2.3484768,0
3.07154,9.6497879,0.31686434,61.037012,19.527558,535.55847,1.14,1.23,6167,1.9606256,1.0262481,2.3960219,0
2.34289,6.0932651,0.1877291,33.867853,6.2845413,403.37902,0.77,0.72,4673,0.22148115,0.37392993,0.91661425,0
2.30926,5.9455152,0.2737382,52.06886,13.860174,491.57194,1.01,1.01,5806,1.038579,0.76351619,1.7974948,0
1.71513,3.5881927,0.085092659,9.1149903,131.92591,863.4306,0.99,0.99,5743,0.95524396,0.73502107,1.7333164,0
1.59182,3.1612732,0.043892819,3.9324613,111.19601,827.30798,0.73,0.7,4700,0.21422796,0.36735991,0.8994356,0
1.10979,1.4117248,0.018583743,0.92103214,3202.4256,1916.5258,1.01,1.02,5869,1.1059753,0.78490323,1.8448733,0
1.5694,3.17828,0.056714337,4.72674,276.30001,1038.7,1.09,0.98,5669,0.88872342,0.7120974,1.6827188,0
13.116992,953.48401,2.5915147,1460,0.13233029,153.65961,1.09,0.98,5669,0.88872342,0.7120974,1.6827188,0
2.1299,5.1829123,0.36292895,71.451778,21.472766,548.42457,1.25,1.4,6335,2.8283373,1.2201522,2.8397962,0
1.33399,2.3419147,0.074660658,8.0375588,79.566764,760.90044,0.86,0.81,5241,0.44352216,0.51533845,1.2346573,0
1.36762,2.4430315,0.028869114,1.9214374,612.65367,1267.502,0.87,0.84,5331,0.51060134,0.55027037,1.3141906,0
2.45499,6.5964694,0.10955491,14.20443,43.022865,652.48381,0.87,0.84,5346,0.51637242,0.55291779,1.3198361,0
2.08506,4.999023,0.26593285,55.673831,4.6984385,375.08811,0.81,0.77,5001,0.33227488,0.45147865,1.0915234,0
1.3452,2.3754251,0.05182477,4.8808385,96.749367,799.0187,0.78,0.73,4830,0.2598501,0.40238876,0.97968828,0
1.44609,2.685755,0.091604803,10.561342,76.38152,753.16821,0.92,0.89,5482,0.64095093,0.61134993,1.4528007,0
3.72172,13.368802,0.3404092,67.668827,15.881831,508.59262,1.15,1.22,6095,1.8403615,0.9986473,2.3350467,0
2.66798,7.5972714,0.58728943,153.34336,5.3357905,387.20825,1.15,1.22,6095,1.8403615,0.9986473,2.3350467,0
2.21958,5.5588379,0.26725565,52.629842,9.3123128,445.05051,0.92,0.89,5533,0.66513736,0.62096085,1.4732878,0
1.74876,3.7084594,0.11342425,14.878296,45.079753,660.14645,0.88,0.85,5471,0.57995374,0.58189654,1.3832923,0
3.50873,10.806152,0.03366897,2.50806,238.52348,1001.2158,0.81,0.76,4781,0.27039011,0.41133437,1.0035609,0
12.449262,3126.1562,1.5982808,820.3,0.10584849,145.31688,0.81,0.76,4781,0.27039011,0.41133437,1.0035609,0
3.34058,11.128304,0.29560179,59.622526,10.466926,458.24707,0.97,0.96,5769,0.91460436,0.71809556,1.6922167,0
3.08275,9.7096567,0.12649422,17.423952,38.982497,636.59368,0.89,0.86,5539,0.62375065,0.60112359,1.4259586,0
2.1299,5.1829123,0.23062993,44.964175,5.2903247,386.38076,0.81,0.75,4861,0.28139324,0.41816591,1.0167745,0
5.93009,29.483963,0.25841427,49.770144,11.020698,464.1915,0.93,0.91,5612,0.73593944,0.65018249,1.5389493,0
2.63435,7.4354,0.22949847,43.316774,10.031207,453.40176,0.86,0.83,5409,0.52833911,0.55734202,1.3275895,0
2.63435,7.4354,0.19114936,31.003381,24.663971,567.7546,0.97,0.97,5718,0.90117414,0.7149831,1.6872183,0
1.92812,4.3771005,0.099296659,11.791626,80.94405,764.17204,0.94,0.93,5665,0.79809428,0.67497236,1.5951724,0
2.27563,5.7992597,0.16987048,26.964432,21.630524,549.42912,0.9,0.87,5508,0.62416998,0.60239858,1.4303571,0
1.84965,4.0789714,0.075710623,7.7684662,143.65415,882.01192,0.96,0.94,5679,0.82343975,0.68503805,1.618317,0
2.9146,8.8276834,0.079548073,8.6893073,89.241342,783.04448,0.89,0.86,5403,0.56470992,0.57639936,1.3732563,0
3.41905,13.030948,0.10241503,11.5231,179.14063,932.05906,1.08,1.41,5699,1.8789772,1.033579,2.440329,0
8.97921,59.633297,0.42070143,98.718041,6.1978621,401.98087,1.02,1.02,5857,1.0969577,0.78226574,1.8392281,0
5.59379,26.701651,0.30901506,71.525308,2.7302453,327.48795,0.77,0.73,4834,0.26071196,0.4029851,0.98097445,0
7.64522,45.383831,0.50303016,130.35469,3.7410152,354.31723,1,0.99,5730,0.94662403,0.7322663,1.7274329,0
4.21496,16.51421,0.38171605,88.406553,5.1855261,384.45288,0.95,0.99,5416,0.75556818,0.66624249,1.5866248,0
1.18826,1.8034186,0.083898184,9.1096711,107.34172,820.04379,0.95,0.99,5416,0.75556818,0.66624249,1.5866248,0
2.32047,5.9945993,0.12004368,16.781766,22.265858,553.4199,0.82,0.76,4990,0.3208618,0.4438897,1.0736461,0
3.12759,9.950654,0.11208099,14.532442,41.228585,645.57175,0.89,0.84,5350,0.5179196,0.55362408,1.3213421,0
3.00428,9.2937756,0.061001443,5.2486726,423.79114,1155.9336,1.1,1.15,6040,1.5770014,0.9275446,2.1713798,0
5.50411,25.978928,0.059603186,5.9074135,86.069508,775.99199,0.81,0.75,4963,0.30576535,0.43387401,1.050558,0
2.06264,4.9081044,0.086641025,9.7678805,76.235283,752.80746,0.91,0.86,5421,0.5722729,0.57966292,1.3802131,0
4.38311,17.648243,0.13795539,14.800748,457.96888,1178.566,1.6,2.01,7005,8.7159217,2.0648751,4.7652721,0
2.66798,8.5813561,0.12547008,16.2385,62.066566,715.08775,1,1.02,5690,0.97709784,0.7457346,1.7611588,0
2.28684,5.8478451,0.038348256,3.1268622,161.45983,908.1572,0.77,0.72,4755,0.23744101,0.38587998,0.94251406,0
2.54467,7.010777,0.12699935,16.877274,43.684762,654.97904,0.96,0.9,5582,0.70458435,0.63729708,1.5097957,0
1.97296,4.5513229,0.10042268,12.057072,59.17116,706.59804,0.93,0.86,5478,0.59672421,0.59001515,1.4022793,0
2.65677,7.5431552,0.08787229,9.9768371,78.11096,757.39582,0.91,0.87,5461,0.60313684,0.59374954,1.4119212,0
2.11869,5.1366839,0.1084032,13.522511,46.666186,665.87926,0.93,0.84,5427,0.54838618,0.56724552,1.3503813,0
3.38542,11.383095,0.5214205,134.25273,5.2310535,385.29396,1.05,1.15,5886,1.4222153,0.889156,2.0890308,0
4.12528,15.922101,0.42362151,99.747622,6.0420508,399.4303,1.02,1.02,5840,1.0842773,0.7785323,1.8312394,0
2.3541,6.1428456,0.10325549,13.227134,38.66255,635.28344,0.84,0.8,5178,0.41220837,0.49845184,1.1969401,0
3.65446,12.961199,0.62866264,198.71125,1.0429933,257.46327,0.84,0.8,5178,0.41220837,0.49845184,1.1969401,0
1.99538,4.6394796,0.042661129,3.6929837,107.81915,820.95412,0.76,0.7,4598,0.19622783,0.35298689,0.86818937,0
1.69271,3.5089223,0.05703936,5.7094049,60.313051,709.98265,0.76,0.7,4598,0.19622783,0.35298689,0.86818937,0
2.07385,4.9534779,0.20039907,34.173171,11.086873,464.88676,0.92,0.82,5214,0.44524644,0.5170733,1.240021,0
0.98648,0.92556667,0.026924665,1.6829346,614.18589,1268.2938,0.92,0.82,5214,0.44524644,0.5170733,1.240021,0
1.47972,3.496108,0.036116819,2.58664,735.75393,1326.869,0.94,0.98,5779,0.95973554,0.73515755,1.7319623,0
13.72009,343.25424,1.6365787,789,0.35832558,197.11259,0.94,0.98,5779,0.95973554,0.73515755,1.7319623,0
2.76887,8.091445,0.11367171,16.736522,12.889165,482.72646,0.7,0.67,4511,0.16654422,0.32622602,0.80556929,0
2.1299,5.1829123,0.084639067,9.5907072,78.614738,758.61409,0.88,0.85,5431,0.56317804,0.5747158,1.3679864,0
4.65215,19.526556,0.075294433,7.0393255,335.62383,1090.4559,1.15,1.22,6146,1.902736,1.0122772,2.3644069,0
1.96175,4.5075054,0.25121292,49.607733,6.3788854,404.88446,0.86,0.78,5213,0.40255827,0.4916873,1.1791843,0
1.5694,3.086051,0.040922663,4.1944965,24.716867,568.05877,0.52,0.5,3687,0.041392457,0.16597398,0.42671801,0
1.47972,2.7926567,0.028547452,1.9703425,355.62877,1106.3541,0.8,0.75,4897,0.28982216,0.42369799,1.0286855,0
3.95713,14.835971,0.41824828,105.95641,2.6439147,324.86788,0.87,0.83,5232,0.4625043,0.5265009,1.2618085,0
2.62314,7.381762,0.16749978,26.853283,17.556155,521.49754,0.87,0.83,5315,0.4925586,0.54093125,1.2925989,0
2.99307,9.2349758,0.27024306,49.622151,18.915442,531.31128,1.07,1.09,6002,1.3814196,0.87014006,2.0387335,0
2.72403,7.8702326,0.075262254,8.0880135,86.630032,777.25232,0.87,0.83,5310,0.49070775,0.54006034,1.2907414,0
1.99538,3.496108,0.026024602,1.54168,1534.2349,1594.4756,0.99,1.11,5539,1.0391065,0.77586882,1.8404815,0
2.66798,7.5972714,0.10162167,11.551025,120.95131,844.88491,1.05,1.06,5935,1.2490599,0.83079241,1.9495856,0
2.30926,5.9455152,0.052736046,4.4697577,317.38952,1075.3332,0.98,0.96,5718,0.882689,0.70761214,1.6698243,0
2.25321,5.702589,0.12930645,15.773822,126.6538,854.67198,1.16,1.29,6139,2.1176715,1.0683773,2.4957988,0
2.36531,6.1925912,0.31264312,60.085508,14.342804,495.79647,1.13,1.08,6052,1.4019478,0.87390949,2.0452796,0
2.11869,5.1366839,0.23703328,43.034227,13.661153,489.79771,0.96,0.93,5610,0.76754878,0.6640765,1.5719284,0
2.98186,9.1763296,0.45184477,116.3319,2.7645631,328.51223,0.91,0.85,5434,0.56442343,0.5752539,1.3691334,0
2.36531,6.1925912,0.28398734,56.434994,10.811232,461.96993,0.96,0.98,5642,0.87191294,0.70645614,1.6706823,0
3.26211,10.688141,0.43191158,105.30331,4.0158165,360.65203,0.97,0.91,5637,0.74914101,0.65502566,1.54928,0
2.07385,4.9534779,0.10912866,17.760801,5.437169,389.0345,0.55,0.53,4005,0.064751594,0.20636897,0.52220615,0
2.20837,5.5112567,0.073037596,7.9643153,67.730886,730.87246,0.82,0.78,5074,0.36130977,0.46912378,1.1309455,0
1.47972,6.0387321,0.050055182,4.60358,99.649371,804.94008,0.79,0.73,4782,0.24967362,0.39524602,0.96426762,0
2.60072,7.2749643,0.091797962,9.9172343,155.22223,899.25609,1.05,1.08,5948,1.3080369,0.84950689,1.9928861,0
1.52456,2.9378483,0.013160875,0.53835431,7551.7998,2374.9667,1.05,1.08,5948,1.3080369,0.84950689,1.9928861,0
2.54467,7.010777,0.31963847,82.534252,1.2141701,267.43288,0.64,0.61,4392,0.12405025,0.28267705,0.70193089,0
1.62545,3.2754986,0.13454623,20.160345,16.192835,511.0644,0.8,0.74,4944,0.29313382,0.42519431,1.0303332,0
2.97065,9.117837,0.12770473,22.085576,3.4941674,348.32195,0.57,0.54,3843,0.056984626,0.19423092,0.49548344,0
1.60303,3.1991632,0.017714585,1.1511665,199.41216,957.37662,0.56,0.54,3934,0.062576834,0.20317966,0.51595856,0
2.70161,7.7605729,0.17063128,28.267317,14.46665,496.86328,0.83,0.8,5206,0.42119701,0.50312528,1.2069227,0
1.98417,4.5953145,0.048781817,3.7705906,640.08272,1281.4567,1.09,1.14,6014,1.5231829,0.91302829,2.1386389,0
1.35641,2.4091308,0.040612008,2.7073067,1891.1648,1680.0695,1.22,1.56,6150,3.1191647,1.2957569,3.0262929,0
2.32047,5.9945993,0.064487375,5.6537773,404.03626,1142.2206,1.12,1.18,6058,1.6802339,0.95637079,2.2379766,0
2.34289,6.0932651,0.0702663,5.991857,747.59319,1332.1749,1.29,1.65,6237,3.6911314,1.4021352,3.2691586,0
0.79591,0.42881536,0.0233,2.25314,20.485901,540.99208,0.31,0.31,3367,0.011065843,0.086172246,0.22508114,0
1.3452,2.3754251,0.0324,3.690621,10.584261,458.82618,0.31,0.31,3367,0.011065843,0.086172246,0.22508114,0
1.5694,3.086051,0.052,7.45086,4.1767857,361.44471,0.31,0.31,3367,0.011065843,0.086172246,0.22508114,0
1.72634,6.9795029,0.0936,24.736959,0.48330673,212.27899,0.18,0.21,3216,0.004226602,0.053340337,0.1403417,1
1.27794,1.8084413,0.02675,3.777931,6.2127465,394.73241,0.18,0.21,3216,0.004226602,0.053340337,0.1403417,0
1.30036,2.2425611,0.00622,0.46292913,71.026783,739.60604,0.15,0.19,3036,0.002747913,0.043086084,0.11432271,0
3.7106075,13.301102,0.0876,14.4399,3.2020874,338.63888,0.43,0.43,3475,0.0241571,0.1271619,0.33039315,0
1.37883,2.1993698,0.03807,5.35882,6.1213582,397.98932,0.26,0.28,3337,0.008710228,0.076477093,0.20004887,0
9.9769,257.44068,0.0464,3.91405,174.88816,926.47779,0.87,0.82,5000,0.37652721,0.48062614,1.1620384,0
16.815,1175.9636,0.043,2.14878,6958.2215,2326.8558,1.72,2.1,7554,12.865751,2.4872635,5.7320303,0
12.66219,2126.2693,0.53,121.71,1797.555,1619.13,9.06,39.59,4284,472.99603,17.512756,43.712137,0
14.9093,258.07634,0.0326,2.647298,64.4213,721.74105,0.62,0.57,3916,0.068455617,0.21258657,0.54033226,0
17.87995,235.19272,0.063,4.511164,1148.8654,1483.2426,1.64,1.7,6478,4.5598469,1.5362171,3.5670747,0
16.5908,756.43065,0.023,1.6753728,1440.6251,1569.5771,1.02,0.93,5600,0.76209068,0.66209846,1.5677099,0
3.18364,20.598433,0.019,1.3373508,1225.1975,1507.2887,0.75,0.84,5143,0.44229631,0.51725036,1.243699,0
12.73456,72.782613,0.0382,3.3569866,207.96145,967.47693,0.66,0.74,4987,0.30346566,0.43175035,1.0444095,0
12.251642,4497.2662,3.12,3225,8.5679373,434.69455,0.42,0.19,40000,82.801044,6.3098948,14.541486,0
14.0125,197.05336,0.0434,3.101278,816.11014,1361.7021,1.14,1.17,5950,1.5371924,0.92080588,2.1600466,0
11.42299,89.738525,0.0473,4.0144463,178.01012,930.58508,0.85,0.83,5040,0.39826026,0.49335014,1.1909218,0
12.25253,400.46328,0.02289,1.4324752,533.72871,1224.5459,0.78,0.77,4790,0.27964828,0.41815718,1.0198133,0
13.452,375.03704,0.03035,1.689868,2520.4931,1805.1624,1.3,1.32,6210,2.3216829,1.113838,2.5983195,0
12.6673,321.00628,0.051,3.9791,551.33834,1234.5238,1.14,1.14,5924,1.434031,0.89078122,2.0909102,0
15.2456,327.36284,0.051,3.67724,1482.7847,1580.9365,1.33,1.64,6325,3.8567231,1.4256655,3.31869,0
18.0481,1430.226,0.0308,2.4855335,5108.0469,2153.8161,1.52,1.53,6933,4.8456976,1.5449814,3.5677117,0
14.573,2542.624,22,43500,0.000731512,41.898671,0.76,1.26,3972,0.35405171,0.48290639,1.2239797,0
6.17671,168.76667,0.652,138.317,10.655585,459.87213,1.53,1.73,6407,4.5185568,1.5356355,3.5697216,0
10.12263,73.09166,0.828,282.5255,1.438525,269.68061,0.94,1,5629,0.89952583,0.71810465,1.698871,0
10.54861,734.18269,0.03734,3.1606296,83.840672,770.91873,0.69,0.59,4400,0.116897,0.27433536,0.68095921,0
13.656632,381.3936,0.0044,0.09070629,30.418407,597.90944,1.4,0.04,4500,0.000587839,0.019388793,0.047902277,0
14.144978,171.62712,0.06,4.4264,478.24267,1191.3983,1.24,1.15,6174,1.7216736,0.96127032,2.2440018,0
13.389509,597.51665,0.03176,2.1461,482.85151,1194.2313,0.94,0.83,5300,0.4870217,0.53831913,1.2870273,0
12.577662,2475.8801,5.5,4850,0.022862614,87.447789,0.94,0.83,5300,0.4870217,0.53831913,1.2870273,0
1.0778216,1.271312,0.0485,11.186,0.68966317,226.6055,0.12,0.14,3050,0.001519652,0.032036631,0.084949682,1
